date,open,high,low,close,volume
1544227200.0,93.06,98.0,84.55,90.38,698217.12529
1544313600.0,90.39,98.7,88.63,93.26,520519.36023
1544400000.0,93.26,95.21,88.11,89.91,408573.02929
1544486400.0,89.88,91.65,85.83,87.76,339991.84246
1544572800.0,87.77,91.31,86.63,89.41,285436.04029
1544659200.0,89.39,90.71,84.71,86.34,331218.30083
1544745600.0,86.35,87.25,82.2,83.82,318003.73427
1544832000.0,83.82,85.0,81.79,83.76,217360.65775
1544918400.0,83.75,87.64,83.73,84.67,241366.76305
1545004800.0,84.68,97.0,84.4,94.02,472252.23388
1545091200.0,94.03,101.3,91.34,100.39,529946.79175
1545177600.0,100.39,107.55,97.75,98.74,827748.59096
1545264000.0,98.73,116.0,97.88,114.05,859612.57205
1545350400.0,113.71,118.0,104.76,107.69,666048.71786
1545436800.0,107.67,115.5,105.38,115.2,405672.83117
1545523200.0,115.18,131.94,114.91,129.03,936094.1049
1545609600.0,129.03,157.67,128.8,138.03,1319609.8165
1545696000.0,138.01,139.26,119.68,127.6,1076164.12809
1545782400.0,127.61,135.32,122.51,129.35,794834.05601
1545868800.0,129.35,131.09,111.22,113.8,752177.90111
1545955200.0,113.75,136.66,111.87,135.3,894454.19051
1546041600.0,135.3,145.42,128.5,132.89,1006654.49844
1546128000.0,133.0,139.0,127.03,137.77,704259.41614
1546214400.0,137.81,138.66,128.7,131.45,484604.83962
1546300800.0,131.45,140.67,130.0,139.1,401776.88797
1546387200.0,139.1,155.37,137.76,152.01,941486.31524
1546473600.0,152.01,153.64,143.11,146.3,708091.31714
1546560000.0,146.3,154.8,143.54,151.97,805248.93821
1546646400.0,152.08,159.26,151.2,152.83,773169.13736
1546732800.0,152.83,157.4,147.51,153.86,627908.47366
1546819200.0,153.89,155.48,147.86,149.34,424765.30258
1546905600.0,149.29,151.65,145.2,147.6,441661.06778
1546992000.0,147.62,151.5,146.77,148.1,299443.563
1547078400.0,148.11,149.45,121.0,124.95,871751.75038
1547164800.0,124.96,127.36,120.08,124.65,545293.98369
1547251200.0,124.67,126.19,122.0,123.35,300262.13404
1547337600.0,123.35,124.25,111.87,114.16,422561.96777
1547424000.0,114.17,130.05,113.94,126.95,546420.40854
1547510400.0,126.95,129.4,116.0,118.95,649020.5297
1547596800.0,118.93,126.88,118.52,121.48,513486.65472
1547683200.0,121.49,122.99,116.8,121.54,447535.22716
1547769600.0,121.56,121.98,117.66,119.17,235646.684
1547856000.0,119.16,125.29,119.14,122.6,323303.79296
1547942400.0,122.61,123.32,115.68,117.47,451792.85352
1548028800.0,117.56,118.5,113.61,115.63,303632.93463
1548115200.0,115.62,119.49,111.39,117.81,359542.63873
1548201600.0,117.8,118.95,114.8,116.44,230247.61578
1548288000.0,116.4,117.15,113.61,116.39,216242.29829
1548374400.0,116.4,117.5,114.3,115.11,198617.08108
1548460800.0,115.13,118.0,115.0,115.34,146216.82819
1548547200.0,115.32,116.15,111.04,112.05,247369.60555
1548633600.0,112.04,112.87,100.91,105.5,566205.78288
1548720000.0,105.49,106.61,102.22,104.45,319768.91348
1548806400.0,104.41,109.8,103.45,108.29,330968.19265
1548892800.0,108.29,110.61,105.46,106.44,290679.61935
1548979200.0,106.47,108.35,103.77,106.73,243149.88435
1549065600.0,106.71,111.15,106.07,110.42,186908.7573
1549152000.0,110.41,111.11,105.82,107.36,227211.54064
1549238400.0,107.33,109.3,106.57,107.68,160850.10293
1549324800.0,107.65,108.18,106.47,107.27,159730.1886
1549411200.0,107.28,107.83,101.21,104.5,337204.30254
1549497600.0,104.49,106.18,103.82,104.48,147942.07683
1549584000.0,104.48,123.0,103.41,119.25,589950.64925
1549670400.0,119.32,121.99,117.64,119.19,328067.9574
1549756800.0,119.19,126.49,115.81,125.12,385819.09619
1549843200.0,125.12,125.28,119.24,120.89,389405.30404
1549929600.0,120.88,123.89,118.18,122.41,343765.66987
1550016000.0,122.4,126.47,120.7,121.86,317827.31956
1550102400.0,121.86,124.5,120.1,120.42,297205.78738
1550188800.0,120.47,124.25,120.19,121.67,255296.0814
1550275200.0,121.66,124.99,121.54,122.67,215320.70134
1550361600.0,122.67,135.61,122.43,133.75,614788.60078
1550448000.0,133.77,148.3,132.42,145.69,1079830.1502
1550534400.0,145.69,150.0,142.36,143.44,747968.90445
1550620800.0,143.45,149.52,139.6,148.44,614303.61007
1550707200.0,148.42,149.61,142.7,145.69,447364.40873
1550793600.0,145.68,148.85,143.85,147.36,366251.18542
1550880000.0,147.4,159.6,145.78,157.79,588183.72896
1550966400.0,157.75,166.0,131.7,132.1,1260506.80672
1551052800.0,132.1,141.55,131.89,137.87,801147.09543
1551139200.0,137.88,138.41,133.72,136.22,432944.17033
1551225600.0,136.22,140.29,126.84,135.02,567202.61035
1551312000.0,135.03,139.0,132.1,135.34,579327.31749
1551398400.0,135.32,137.95,134.9,135.32,302632.02831
1551484800.0,135.32,136.12,130.03,132.56,297005.28093
1551571200.0,132.54,134.6,128.01,130.6,222453.2859
1551657600.0,130.6,131.11,122.6,125.65,403947.79445
1551744000.0,125.68,137.84,125.19,136.72,512631.23178
1551830400.0,136.71,140.29,133.33,137.4,428826.87415
1551916800.0,137.37,140.2,135.2,136.81,307336.4931
1552003200.0,136.82,139.34,130.62,133.52,330283.58233
1552089600.0,133.51,138.65,132.93,137.27,279861.12049
1552176000.0,137.27,137.5,134.0,135.37,203965.16815
1552262400.0,135.37,136.15,131.0,132.67,264587.00683
1552348800.0,132.67,135.3,130.77,133.57,194905.96843
1552435200.0,133.62,133.65,130.58,131.65,209456.09848
1552521600.0,131.69,135.11,128.52,132.2,258413.81868
1552608000.0,132.24,137.62,132.18,136.56,295832.26562
1552694400.0,136.6,144.47,136.51,140.92,474664.10197
1552780800.0,140.94,141.07,137.2,138.67,252697.08148
1552867200.0,138.67,142.01,136.1,137.59,281718.96195
1552953600.0,137.62,139.38,136.97,138.55,218577.45208
1553040000.0,138.56,139.66,136.01,139.01,222883.51754
1553126400.0,139.04,139.55,131.21,134.85,312531.39368
1553212800.0,134.85,137.2,134.29,135.98,186119.74745
1553299200.0,135.92,138.21,135.6,137.28,174710.43059
1553385600.0,137.28,137.37,134.75,136.09,198490.45124
1553472000.0,136.12,136.83,131.6,133.98,230880.285
1553558400.0,133.97,134.74,132.27,134.18,183139.11426
1553644800.0,134.14,140.14,133.84,139.45,317167.45325
1553731200.0,139.46,139.57,137.3,137.86,163185.6991
1553817600.0,137.85,143.6,137.62,143.25,235853.0454
1553904000.0,143.25,145.89,140.06,142.46,254798.70067
1553990400.0,142.44,142.5,140.42,141.38,142469.21171
1554076800.0,141.41,143.08,139.57,141.24,234310.19161
1554163200.0,141.24,165.6,141.0,163.31,906868.8586
1554249600.0,163.26,177.81,149.23,159.96,1345344.53845
1554336000.0,159.96,164.0,152.8,157.36,686080.95248
1554422400.0,157.33,167.83,155.94,164.77,516070.34553
1554508800.0,164.84,172.77,159.2,165.5,528168.33297
1554595200.0,165.56,175.43,164.06,174.21,465507.52497
1554681600.0,174.29,185.87,170.9,178.72,873410.07285
1554768000.0,178.71,179.17,171.05,174.6,431986.36108
1554854400.0,174.58,183.77,168.0,177.12,523943.20498
1554940800.0,177.12,177.48,158.27,164.07,661305.30321
1555027200.0,164.06,166.5,158.11,163.19,316337.87823
1555113600.0,163.2,165.37,160.74,162.99,179237.74574
1555200000.0,162.99,168.11,161.2,167.23,186977.66211
1555286400.0,167.21,168.81,155.7,159.95,351548.9079
1555372800.0,159.91,166.73,159.41,165.37,240370.50441
1555459200.0,165.41,167.28,163.78,165.75,227841.54981
1555545600.0,165.75,175.2,165.04,173.33,396118.94407
1555632000.0,173.34,173.55,168.59,172.64,320541.72166
1555718400.0,172.66,176.97,169.87,172.88,253596.48407
1555804800.0,172.89,173.48,164.82,168.59,283450.43943
1555891200.0,168.59,172.3,167.0,170.52,269868.39876
1555977600.0,170.52,175.83,167.78,169.16,363523.34531
1556064000.0,169.15,169.87,159.26,164.78,426497.04153
1556150400.0,164.78,165.49,150.35,154.72,422657.03239
1556236800.0,154.7,162.56,151.4,157.95,500355.86283
1556323200.0,157.93,166.24,156.35,159.31,215918.63842
1556409600.0,159.32,160.24,156.92,157.85,152976.30181
1556496000.0,157.86,159.05,152.0,155.11,243591.94898
1556582400.0,155.14,162.89,155.11,161.83,305056.24653
1556668800.0,161.85,163.88,158.36,160.19,192517.62763
1556755200.0,160.2,163.48,158.5,161.81,289519.02025
1556841600.0,161.82,170.86,160.99,168.06,416357.52123
1556928000.0,168.1,171.3,159.76,163.7,312928.58349
1557014400.0,163.71,165.36,159.18,163.05,176029.10445
1557100800.0,163.05,178.05,157.55,173.0,506528.14278
1557187200.0,172.98,182.76,167.89,169.18,732496.87861
1557273600.0,169.07,173.17,164.8,170.85,296410.76103
1557360000.0,170.88,173.88,166.57,170.9,284663.99456
1557446400.0,170.96,176.7,168.46,172.91,425543.74021
1557532800.0,172.92,205.23,172.92,190.2,885292.38389
1557619200.0,190.2,204.32,181.0,188.11,823372.28148
1557705600.0,188.07,206.87,185.32,195.84,669265.46524
1557792000.0,195.83,219.81,194.19,216.4,864211.00603
1557878400.0,216.4,250.27,216.21,248.1,574697.29927
1557964800.0,248.06,279.76,241.76,264.25,1733360.8936
1558051200.0,264.35,268.74,223.43,244.3,1529892.56898
1558137600.0,244.31,248.0,230.62,233.6,673218.09982
1558224000.0,233.57,264.0,231.77,259.51,823859.06342
1558310400.0,259.37,259.49,238.0,250.37,666889.82241
1558396800.0,250.48,262.0,246.06,253.43,580249.69753
1558483200.0,253.35,260.18,239.63,243.64,592848.95605
1558569600.0,243.68,247.34,231.1,244.56,600193.89368
1558656000.0,244.63,254.35,241.54,248.87,447066.92596
1558742400.0,248.84,257.33,247.22,250.22,332544.38731
1558828800.0,250.17,269.4,245.11,264.45,450090.22324
1558915200.0,264.35,279.59,260.0,270.53,635463.50204
1559001600.0,270.7,275.95,264.45,271.03,409443.69364
1559088000.0,271.08,274.04,260.05,268.83,383412.45769
1559174400.0,268.92,288.62,240.14,254.56,1066279.49387
1559260800.0,254.59,268.72,245.21,267.9,602153.87244
1559347200.0,267.9,275.5,260.68,264.33,455676.98613
1559433600.0,264.33,273.2,263.2,268.88,301536.15062
1559520000.0,268.87,270.0,248.0,249.91,397360.65275
1559606400.0,250.02,251.67,234.39,241.39,633822.71246
1559692800.0,241.46,250.41,237.37,245.63,335953.37927
1559779200.0,245.62,250.66,235.01,248.76,297579.14734
1559865600.0,248.77,253.28,243.46,248.77,353378.6568
1559952000.0,248.78,250.53,240.37,243.25,188448.27748
1560038400.0,243.33,244.53,226.56,230.98,316931.85638
1560124800.0,231.02,247.45,227.03,246.51,314662.52637
1560211200.0,246.61,247.8,236.49,244.29,237508.42798
1560297600.0,244.36,261.87,242.2,261.15,336499.3016
1560384000.0,261.13,262.98,253.69,254.67,291757.21635
1560470400.0,254.67,264.26,251.75,262.47,327383.28236
1560556800.0,262.48,272.27,260.61,267.82,286594.98029
1560643200.0,267.78,277.06,263.31,267.73,458176.54236
1560729600.0,267.73,276.0,266.81,273.16,339277.66707
1560816000.0,273.14,273.58,261.45,264.66,319941.55156
1560902400.0,264.68,270.0,263.59,268.14,208375.68381
1560988800.0,268.16,273.63,265.71,271.22,200717.7737
1561075200.0,271.27,295.94,271.22,294.35,519818.06907
1561161600.0,294.25,314.39,289.69,310.79,726254.67061
1561248000.0,310.7,321.7,305.58,308.52,418812.02747
1561334400.0,308.42,314.41,298.0,311.64,352791.26964
1561420800.0,311.65,318.99,307.0,318.26,345559.65047
1561507200.0,318.29,366.8,315.57,339.39,1008551.28721
1561593600.0,339.53,347.0,280.01,298.35,1016826.449
1561680000.0,298.35,313.58,295.22,311.05,529174.47722
1561766400.0,310.95,324.74,295.18,317.62,425555.16264
1561852800.0,317.64,323.5,290.12,292.7,489028.56835
1561939200.0,292.89,303.49,280.13,295.07,489769.27421
1562025600.0,295.03,297.57,272.65,291.48,493772.96579
1562112000.0,291.47,302.89,285.0,301.14,370521.96637
1562198400.0,301.11,302.74,280.53,282.73,270791.36878
1562284800.0,282.86,294.89,280.78,287.47,261139.28341
1562371200.0,287.32,296.71,285.28,288.29,196064.64705
1562457600.0,288.29,309.69,284.25,304.72,246111.36595
1562544000.0,304.72,313.74,300.78,311.97,289607.34177
1562630400.0,311.96,318.19,302.69,307.46,309447.34927
1562716800.0,307.46,314.18,281.04,289.23,457080.94063
1562803200.0,289.23,289.23,262.12,268.63,501592.75211
1562889600.0,268.67,278.99,266.21,274.62,266734.54213
1562976000.0,274.53,275.04,262.2,268.79,205959.26849
1563062400.0,268.8,269.74,222.81,225.85,540052.58421
1563148800.0,225.83,235.58,203.08,228.2,715991.20688
1563235200.0,228.2,234.5,192.25,198.88,715604.83198
1563321600.0,198.94,219.86,191.84,210.81,694854.10132
1563408000.0,210.8,229.65,205.71,225.73,609081.49094
1563494400.0,225.75,226.23,212.52,220.73,371622.21865
1563580800.0,220.84,235.09,219.78,228.2,325393.97225
1563667200.0,228.25,229.66,216.99,225.38,270046.1519
1563753600.0,225.49,228.34,212.25,217.51,271310.40446
1563840000.0,217.59,219.55,208.36,212.48,317876.48242
1563926400.0,212.55,218.28,202.0,216.31,331162.6484
1564012800.0,216.31,225.12,215.23,219.14,280370.29627
1564099200.0,219.14,220.0,212.71,218.81,197781.98653
1564185600.0,218.81,223.3,203.0,207.3,301209.41113
1564272000.0,207.3,213.52,198.24,211.62,218801.16693
1564358400.0,211.58,215.83,206.59,210.89,226941.28
1564444800.0,210.84,214.36,204.4,209.58,222683.79393
1564531200.0,209.57,218.79,209.2,218.42,207213.55658
1564617600.0,218.42,219.39,210.54,216.84,186806.18844
1564704000.0,216.8,222.18,214.31,217.61,206867.03039
1564790400.0,217.69,224.51,216.62,222.14,181591.95296
1564876800.0,222.14,223.34,216.9,221.79,135622.0258
1564963200.0,221.79,236.25,221.79,233.54,307956.27211
1565049600.0,233.53,239.15,223.03,226.28,341279.08159
1565136000.0,226.31,231.25,220.95,226.1,279104.7037
1565222400.0,226.11,228.5,215.51,221.39,236886.35423
1565308800.0,221.38,221.79,207.3,210.53,232062.12757
1565395200.0,210.52,215.0,202.6,206.48,252614.02389
1565481600.0,206.48,216.94,206.14,216.42,188474.09048
1565568000.0,216.41,216.81,209.75,211.41,122760.94619
1565654400.0,211.58,214.3,204.0,209.3,166922.48201
1565740800.0,209.31,209.9,183.49,187.1,325228.98931
1565827200.0,187.08,189.95,181.23,188.03,237953.09426
1565913600.0,187.98,188.39,178.04,184.88,282177.01584
1566000000.0,184.83,187.0,181.83,185.59,138799.61508
1566086400.0,185.67,197.91,183.35,194.33,175363.5062
1566172800.0,194.32,203.59,192.7,202.28,239541.5978
1566259200.0,202.24,202.75,194.45,196.6,189297.75494
1566345600.0,196.55,197.2,179.53,187.45,284973.64194
1566432000.0,187.45,195.14,182.8,190.35,245575.98772
1566518400.0,190.36,196.19,188.16,194.02,192548.51552
1566604800.0,194.02,194.09,185.63,190.6,167806.34294
1566691200.0,190.6,192.4,182.8,186.54,169862.91522
1566777600.0,186.54,193.7,186.0,188.67,254397.79472
1566864000.0,188.61,189.49,184.75,187.24,157898.563
1566950400.0,187.3,188.25,166.48,173.03,334480.61761
1567036800.0,173.03,173.5,163.61,169.01,295241.216
1567123200.0,169.03,170.77,165.55,168.5,238616.68868
1567209600.0,168.48,174.98,165.63,171.57,194999.19583
1567296000.0,171.52,173.42,167.61,170.74,191140.52368
1567382400.0,170.73,181.0,170.02,178.05,294627.31247
1567468800.0,178.0,183.0,174.09,178.75,327857.85447
1567555200.0,178.79,180.14,173.0,174.72,286226.25171
1567641600.0,174.7,176.19,168.1,173.75,232753.83596
1567728000.0,173.74,177.87,165.0,169.08,315822.37984
1567814400.0,169.11,180.8,168.3,177.62,253831.23169
1567900800.0,177.58,184.18,176.13,181.19,290083.47501
1567987200.0,181.18,185.38,176.01,180.54,273729.94868
1568073600.0,180.52,184.36,177.0,179.81,238387.50999
1568160000.0,179.87,182.8,173.0,178.28,278555.46708
1568246400.0,178.3,182.38,176.62,180.72,203543.13663
1568332800.0,180.71,181.38,177.54,180.95,264422.54059
1568419200.0,180.96,188.79,179.75,188.13,279371.83423
1568505600.0,188.14,190.45,185.76,189.03,288928.60827
1568592000.0,189.05,199.44,188.3,197.22,551006.81686
1568678400.0,197.23,215.13,195.74,207.84,715863.2262
1568764800.0,207.85,217.27,207.66,210.21,539028.51013
1568851200.0,210.27,223.94,202.3,220.24,844358.82155
1568937600.0,220.26,221.54,212.05,218.03,437804.12669
1569024000.0,218.01,221.5,213.2,215.05,417891.5242
1569110400.0,215.04,215.61,206.1,211.2,445388.94787
1569196800.0,211.2,211.68,198.65,201.29,392437.07084
1569283200.0,201.25,202.98,150.03,165.81,1478218.82714
1569369600.0,165.72,174.85,161.88,169.96,879001.46213
1569456000.0,169.96,171.01,152.11,165.92,779942.17148
1569542400.0,165.92,176.72,161.03,173.79,634932.96707
1569628800.0,173.83,175.49,168.0,173.49,521775.46593
1569715200.0,173.5,174.5,164.12,169.24,410855.12176
1569801600.0,169.26,181.24,165.01,180.85,580295.3997
1569888000.0,180.89,185.53,173.19,175.66,609819.60828
1569974400.0,175.65,181.29,173.65,180.24,348268.1162
1570060800.0,180.24,180.72,169.55,174.69,354756.78478
1570147200.0,174.71,178.98,170.74,175.55,333897.63876
1570233600.0,175.55,176.71,172.02,176.25,278488.61771
1570320000.0,176.23,177.04,167.68,170.1,314932.39629
1570406400.0,170.08,182.32,168.68,179.85,496523.48038
1570492800.0,179.88,184.87,177.0,180.6,400832.37828
1570579200.0,180.61,195.53,178.96,192.62,562506.82189
1570665600.0,192.61,194.2,186.88,191.14,436588.58452
1570752000.0,191.18,196.65,179.41,180.72,621693.63125
1570838400.0,180.65,184.64,177.59,179.68,290415.22038
1570924800.0,179.65,184.95,178.52,180.99,247589.23231
1571011200.0,180.98,187.54,180.43,186.72,279732.84612
1571097600.0,186.7,188.37,175.96,180.49,405466.38109
1571184000.0,180.52,181.44,171.81,174.47,347764.93459
1571270400.0,174.52,178.96,172.61,177.16,298795.8198
1571356800.0,177.17,177.44,168.66,172.74,319602.48508
1571443200.0,172.78,174.98,169.44,171.79,296918.73026
1571529600.0,171.84,176.88,169.21,175.22,299141.07152
1571616000.0,175.18,177.9,171.59,173.98,270608.51385
1571702400.0,174.0,175.04,170.3,171.2,255429.41624
1571788800.0,171.19,171.49,153.45,162.35,746955.09806
1571875200.0,162.35,163.72,158.72,160.38,387310.83766
1571961600.0,160.39,187.78,160.25,181.5,904832.86059
1572048000.0,181.53,197.74,173.8,179.49,1211737.43684
1572134400.0,179.42,188.7,176.22,183.75,724423.40525
1572220800.0,183.84,189.48,180.35,181.72,582179.44545
1572307200.0,181.67,192.74,181.26,190.46,529964.5054
1572393600.0,190.45,191.71,179.28,183.13,537770.43056
1572480000.0,183.14,185.27,177.66,182.18,410969.86104
1572566400.0,182.19,184.5,177.02,182.85,331519.76963
1572652800.0,182.86,186.0,181.53,182.91,179864.39739
1572739200.0,182.9,184.7,178.95,181.54,232621.52147
1572825600.0,181.53,188.64,180.36,185.71,321175.29134
1572912000.0,185.71,192.51,182.22,188.68,389668.6472
1572998400.0,188.65,195.09,187.72,191.16,343219.9224
1573084800.0,191.16,192.27,184.59,186.68,309882.08206
1573171200.0,186.67,188.26,181.41,183.74,365029.75027
1573257600.0,183.71,185.79,182.63,184.89,192073.38044
1573344000.0,184.86,191.58,183.3,188.96,274940.53448
1573430400.0,188.96,190.19,184.06,184.98,255579.93429
1573516800.0,184.98,187.65,182.41,187.09,256782.63119
1573603200.0,187.09,189.66,185.3,188.11,197273.84001
1573689600.0,188.07,188.72,183.34,184.92,245505.29971
1573776000.0,184.93,186.7,177.67,180.0,407466.78964
1573862400.0,179.99,183.46,179.3,182.37,172801.52576
1573948800.0,182.37,186.09,180.0,183.82,198892.4372
1574035200.0,183.82,184.06,175.01,178.2,293551.23632
1574121600.0,178.2,178.52,172.65,175.94,275886.6411
1574208000.0,175.93,177.41,173.5,174.72,216315.93309
1574294400.0,174.75,175.85,157.26,161.01,473895.92992
1574380800.0,161.02,162.79,138.0,149.56,977977.23794
1574467200.0,149.55,154.33,146.11,151.84,369721.0996
1574553600.0,151.84,152.86,138.62,139.96,352319.21558
1574640000.0,139.99,151.5,131.45,145.69,749675.41303
1574726400.0,145.81,149.97,143.37,147.47,354023.04298
1574812800.0,147.47,155.54,140.84,152.62,564796.4284
1574899200.0,152.61,154.63,149.09,150.72,317714.56326
1574985600.0,150.69,157.6,150.23,154.57,328712.25558
1575072000.0,154.54,155.25,149.7,151.37,226863.41299
1575158400.0,151.43,152.49,145.79,150.73,344178.14088
1575244800.0,150.72,151.42,146.71,148.65,233839.0973
1575331200.0,148.66,149.93,145.77,147.17,196329.22503
1575417600.0,147.19,151.98,143.15,145.38,434430.62379
1575504000.0,145.45,149.02,143.64,148.1,299073.53972
1575590400.0,148.11,149.77,145.74,148.45,220674.68581
1575676800.0,148.46,149.49,146.85,147.14,140471.68588
1575763200.0,147.16,151.62,146.11,150.44,205301.6026
1575849600.0,150.44,151.19,146.56,147.38,243775.99249
1575936000.0,147.4,148.57,143.81,145.56,203215.84937
1576022400.0,145.53,146.34,142.12,143.39,157843.10484
1576108800.0,143.41,145.85,139.24,144.87,261615.30437
1576195200.0,144.87,146.0,142.8,144.8,160695.18556
1576281600.0,144.8,145.07,141.18,141.79,126232.59201
1576368000.0,141.79,144.12,139.92,142.46,151189.65877
1576454400.0,142.46,142.72,127.93,132.73,471018.85942
1576540800.0,132.72,132.98,119.11,121.88,563257.36001
1576627200.0,121.88,134.87,116.26,132.78,884960.91334
1576713600.0,132.8,134.0,125.69,128.1,420674.8172
1576800000.0,128.1,129.39,125.84,128.19,213897.4673
1576886400.0,128.19,128.4,126.5,126.99,135196.11641
1576972800.0,127.0,133.07,126.82,132.09,253140.72413
1577059200.0,132.12,135.1,126.0,127.8,421600.75655
1577145600.0,127.8,129.69,126.61,127.75,200637.10098
1577232000.0,127.7,127.84,123.07,125.09,225004.4909
1577318400.0,125.09,132.26,124.32,125.58,274986.52097
1577404800.0,125.58,127.1,121.91,126.29,240012.37451
1577491200.0,126.28,129.68,125.84,128.11,196893.52277
1577577600.0,128.11,138.07,127.52,134.36,316347.26666
1577664000.0,134.36,136.24,130.3,131.59,320347.21956
1577750400.0,131.61,133.68,128.17,129.16,264933.98418
1577836800.0,129.16,133.05,128.68,130.77,144770.52197
1577923200.0,130.72,130.78,126.38,127.19,213757.05806
1578009600.0,127.19,135.14,125.88,134.35,413055.18895
1578096000.0,134.37,135.85,132.5,134.2,184276.17102
1578182400.0,134.2,138.19,134.19,135.37,254120.45343
1578268800.0,135.37,144.41,134.86,144.15,408020.27375
1578355200.0,144.14,145.31,138.76,142.8,447762.17281
1578441600.0,142.8,147.77,137.03,140.72,570465.57764
1578528000.0,140.76,141.5,135.3,137.74,366076.06569
1578614400.0,137.73,145.17,135.32,144.84,409403.59507
1578700800.0,144.83,148.05,142.09,142.38,368350.57939
1578787200.0,142.4,146.6,141.76,146.54,229541.86137
1578873600.0,146.56,147.0,142.27,143.58,207996.61865
1578960000.0,143.58,171.7,143.51,165.64,1108476.31186
1579046400.0,165.6,171.98,159.2,166.4,721687.80381
1579132800.0,166.4,167.4,157.8,164.21,456170.86719
1579219200.0,164.24,174.81,162.14,169.85,767180.67853
1579305600.0,169.92,179.5,164.92,174.14,688783.17982
1579392000.0,174.1,178.05,161.66,166.79,624681.28604
1579478400.0,166.79,169.33,161.24,166.87,358092.8841
1579564800.0,166.86,170.32,164.8,169.49,308007.6353
1579651200.0,169.48,171.47,166.03,168.07,272240.90286
1579737600.0,168.07,168.2,159.21,162.81,373414.34985
1579824000.0,162.85,164.45,155.55,162.54,430013.19902
1579910400.0,162.51,162.79,157.61,160.35,219921.65197
1579996800.0,160.36,168.08,159.41,167.86,251582.55758
1580083200.0,167.91,172.56,165.22,170.08,365894.81917
1580169600.0,170.04,176.2,170.03,175.64,473433.89609
1580256000.0,175.58,178.45,173.33,173.72,317382.90161
1580342400.0,173.68,187.0,170.93,184.69,477721.6609
1580428800.0,184.71,185.82,175.22,179.99,385596.53365
1580515200.0,179.94,184.28,179.23,183.6,259370.12902
1580601600.0,183.63,193.43,179.1,188.44,552621.13619
1580688000.0,188.48,195.19,186.62,189.69,417175.95781
1580774400.0,189.74,191.6,184.69,188.91,366389.69686
1580860800.0,188.91,207.61,188.19,203.78,550942.11417
1580947200.0,203.78,216.33,201.02,213.19,608240.2233
1581033600.0,213.16,225.0,213.14,223.33,629361.15466
1581120000.0,223.36,227.75,213.22,223.05,548551.87465
1581206400.0,223.01,230.65,222.86,228.49,350336.24399
1581292800.0,228.53,229.4,216.37,222.89,510415.49949
1581379200.0,222.89,239.15,218.17,236.69,595576.90276
1581465600.0,236.69,275.34,236.69,265.74,1038073.74782
1581552000.0,265.74,277.69,256.08,268.32,1089679.1537
1581638400.0,268.34,287.15,260.28,285.15,734944.32266
1581724800.0,285.11,288.41,261.86,264.88,860813.14274
1581811200.0,264.91,274.0,237.41,258.85,1110118.46395
1581897600.0,258.89,268.77,242.0,267.85,1110371.39094
1581984000.0,267.9,285.88,258.0,282.61,1115523.43992
1582070400.0,282.64,285.0,251.56,258.45,705973.72988
1582156800.0,258.44,264.33,245.34,256.96,972969.71691
1582243200.0,256.97,268.24,253.61,265.27,525827.8734
1582329600.0,265.32,266.81,256.0,261.57,313062.52133
1582416000.0,261.55,275.68,261.02,274.48,444740.82883
1582502400.0,274.5,277.2,257.09,265.52,696591.72983
1582588800.0,265.47,266.22,244.44,246.67,774791.01027
1582675200.0,246.67,250.32,215.66,223.93,1395879.41507
1582761600.0,223.98,238.3,210.0,227.79,1273793.11658
1582848000.0,227.73,234.67,214.01,226.76,1054994.92397
1582934400.0,226.76,233.0,217.0,217.21,546866.6851
1583020800.0,217.29,227.89,212.36,217.81,715016.01941
1583107200.0,217.81,234.4,216.07,231.97,810051.4833
1583193600.0,232.1,232.46,219.57,223.91,741498.54825
1583280000.0,223.84,228.85,220.23,224.26,443780.33772
1583366400.0,224.26,234.09,224.23,228.38,601479.87587
1583452800.0,228.38,245.16,227.33,244.88,628147.3257
1583539200.0,244.93,251.93,236.0,237.23,633748.89662
1583625600.0,237.23,237.23,195.5,199.43,1278973.53741
1583712000.0,199.43,208.62,190.0,202.81,1661331.83553
1583798400.0,202.79,206.2,195.54,200.7,1020260.107
1583884800.0,200.74,203.18,181.73,194.61,1079824.90167
1583971200.0,194.61,195.55,101.2,107.82,3814533.14046
1584057600.0,107.67,139.68,86.0,134.06,4663239.92861
1584144000.0,134.06,134.68,120.0,122.54,1237674.88642
1584230400.0,122.54,133.5,120.16,123.78,1312950.90137
1584316800.0,123.82,124.33,101.1,111.02,2442064.14448
1584403200.0,111.02,120.8,109.38,115.67,1295108.4848
1584489600.0,115.67,118.5,109.86,118.11,1201850.31275
1584576000.0,118.11,143.13,115.46,136.3,1801071.18816
1584662400.0,136.3,152.55,116.74,133.48,2504057.63799
1584748800.0,133.49,137.49,125.69,132.66,1231842.11121
1584835200.0,132.63,137.13,121.1,122.32,1055699.86532
1584921600.0,122.31,137.5,119.5,135.92,1436796.12449
1585008000.0,135.89,143.36,132.2,138.42,1244377.16334
1585094400.0,138.42,142.33,132.54,136.1,1034248.74369
1585180800.0,136.11,139.74,133.26,138.4,751060.63102
1585267200.0,138.4,141.27,129.68,131.33,706948.54559
1585353600.0,131.33,132.97,124.88,130.98,896032.10594
1585440000.0,130.94,131.84,123.81,124.5,543997.0
1585526400.0,124.47,135.42,124.06,132.06,764831.92747
1585612800.0,132.09,135.0,130.38,132.72,547669.27789
1585699200.0,132.72,136.99,128.62,135.69,680922.24747
