ts_utc,open,high,low,close,volume
1569902400,182.21,183.79,182.1,182.61,18635.07976
1569906000,182.59,182.9,181.22,181.92,13822.40627
1569909600,181.9,181.94,180.5,181.16,16689.9886
1569913200,181.19,181.19,179.03,180.79,20904.66045
1569916800,180.79,180.79,178.89,179.97,18257.22154
1569920400,179.97,180.0,177.33,178.56,39443.41817
1569924000,178.61,179.9,178.45,178.56,18445.86764
1569927600,178.55,180.53,178.14,180.28,11057.92726
1569931200,180.28,182.32,177.73,178.62,39429.95239
1569934800,178.66,180.04,177.04,179.25,30745.36518
1569938400,179.23,179.76,177.63,178.15,21685.84982
1569942000,178.19,179.3,176.41,178.88,23320.42077
1569945600,178.94,179.85,177.34,178.89,22296.59338
1569949200,178.98,179.84,173.19,174.82,54457.3927
1569952800,174.8,176.78,174.01,175.56,29288.30382
1569956400,175.59,176.23,173.5,176.21,24734.33474
1569960000,176.16,177.9,174.91,176.93,14299.62989
1569963600,176.96,178.0,175.43,176.19,11206.14095
1569967200,176.17,177.22,175.05,176.6,13756.16259
1569970800,176.68,177.34,175.41,175.66,9612.56738
1569974400,175.65,176.97,174.39,176.34,15627.44962
1569978000,176.32,177.51,176.01,176.29,7470.61467
1569981600,176.3,176.89,175.01,175.45,15783.66666
1569985200,175.45,175.92,174.88,175.5,11076.78247
1569988800,175.49,176.12,174.9,175.39,10224.38064
1569992400,175.33,175.66,173.66,174.0,13709.80125
1569996000,174.0,175.16,173.65,175.15,10369.82137
1569999600,175.15,175.99,174.88,175.14,13930.05042
1570003200,175.08,177.0,175.04,176.02,10406.34495
1570006800,176.05,176.96,175.9,176.09,8777.65419
1570010400,176.1,176.97,175.13,176.97,17839.73992
1570014000,176.94,177.35,176.0,177.0,11032.58588
1570017600,177.0,178.54,175.77,176.18,19189.93708
1570021200,176.17,177.1,175.7,176.29,14977.23274
1570024800,176.3,177.05,175.17,176.23,14018.69067
1570028400,176.24,176.3,174.73,175.61,14717.4233
1570032000,175.64,177.9,175.07,176.73,23989.62226
1570035600,176.67,176.72,175.62,176.47,19515.06685
1570039200,176.46,176.98,175.87,176.15,9182.26433
1570042800,176.15,178.01,176.15,177.63,12337.26814
1570046400,177.64,178.31,176.46,176.81,8702.73557
1570050000,176.82,177.99,176.8,177.92,4233.0418
1570053600,177.91,179.69,176.82,178.47,20850.60982
1570057200,178.48,181.29,178.47,180.24,40305.3316
1570060800,180.24,180.72,178.88,179.25,15840.59711
1570064400,179.26,179.85,178.77,179.04,9096.67854
1570068000,179.03,179.57,178.9,179.51,6057.02381
1570071600,179.54,179.6,179.0,179.05,8416.24992
1570075200,179.09,179.87,178.98,178.99,7708.44175
1570078800,178.97,179.39,177.68,177.79,9927.49332
1570082400,177.82,178.28,177.0,177.36,8826.31662
1570086000,177.35,177.59,176.18,177.23,20135.90396
1570089600,177.19,177.89,176.46,177.85,8343.36363
1570093200,177.86,177.95,176.88,177.68,5646.59203
1570096800,177.67,177.75,175.25,175.76,14389.46851
1570100400,175.75,176.46,175.43,176.24,8740.0702
1570104000,176.23,176.74,175.78,176.17,7368.59051
1570107600,176.14,176.65,175.86,176.02,5609.32614
1570111200,176.02,176.08,169.55,172.2,79311.44037
1570114800,172.17,173.18,171.5,171.8,23602.9379
1570118400,171.8,174.31,171.21,173.66,32204.19911
1570122000,173.63,173.73,172.3,173.01,12254.67859
1570125600,173.0,173.16,172.2,172.52,7896.22505
1570129200,172.57,172.59,169.71,172.26,21023.49481
1570132800,172.27,173.12,172.17,172.74,6139.0932
1570136400,172.75,174.83,172.31,173.94,8550.06497
1570140000,173.91,175.02,173.31,175.02,9753.09126
1570143600,175.01,176.42,174.3,174.69,17915.44347
1570147200,174.71,174.9,172.48,172.9,18894.94803
1570150800,172.89,173.5,171.95,173.16,11141.81361
1570154400,173.1,173.85,172.43,172.45,5751.77495
1570158000,172.48,173.3,172.32,172.87,7154.60752
1570161600,172.87,172.98,171.17,171.51,10861.27326
1570165200,171.51,173.25,170.74,172.96,17092.74848
1570168800,172.95,173.63,172.83,173.38,9533.29765
1570172400,173.38,174.59,173.38,174.32,9237.16353
1570176000,174.32,174.41,172.19,172.67,15024.81109
1570179600,172.66,174.14,172.66,173.95,10656.93994
1570183200,173.93,175.45,173.83,173.98,21722.77334
1570186800,173.95,175.13,173.67,174.76,9312.01537
1570190400,174.76,175.19,173.71,174.11,6351.75541
1570194000,174.12,175.7,174.05,175.18,9837.28783
1570197600,175.24,176.0,174.9,175.49,17007.84358
1570201200,175.48,175.96,174.36,175.18,16089.80061
1570204800,175.18,178.47,174.56,178.08,47842.73442
1570208400,178.08,178.13,176.7,177.06,22255.40909
1570212000,177.06,177.98,176.89,177.41,12139.55013
1570215600,177.44,177.85,177.0,177.49,9390.15576
1570219200,177.48,178.98,176.74,176.85,17873.64255
1570222800,176.82,177.11,175.62,176.76,11472.72597
1570226400,176.79,177.34,175.95,176.77,9633.19132
1570230000,176.76,176.77,175.32,175.55,7619.37532
1570233600,175.55,175.85,174.08,175.48,15510.26123
1570237200,175.48,175.49,174.6,174.73,6169.4971
1570240800,174.75,175.87,174.44,175.68,8033.01763
1570244400,175.6,175.99,175.14,175.87,3306.97989
1570248000,175.9,176.5,175.7,176.15,8396.57357
1570251600,176.14,176.71,175.42,175.74,8866.05959
1570255200,175.73,176.34,175.1,176.21,7283.47376
1570258800,176.2,176.2,175.06,175.43,7965.16082
1570262400,175.43,175.43,174.05,174.67,11393.99865
1570266000,174.67,174.94,173.54,173.85,11105.38887
1570269600,173.79,174.86,173.37,174.3,9018.1798
1570273200,174.26,174.85,174.0,174.29,11263.77491
1570276800,174.24,174.26,172.44,173.12,20185.08144
1570280400,173.11,174.06,172.02,174.0,21143.57046
1570284000,174.05,174.33,173.15,173.26,13078.55015
1570287600,173.25,176.2,172.99,175.95,21060.40433
1570291200,175.88,176.7,173.73,175.14,26420.42987
1570294800,175.13,175.23,173.61,174.01,9965.93002
1570298400,174.01,175.23,173.91,174.05,6833.52245
1570302000,174.01,175.24,173.78,174.42,6011.20353
1570305600,174.46,175.2,173.71,174.6,11097.67037
1570309200,174.6,176.5,174.17,175.79,18236.58049
1570312800,175.76,176.64,175.59,175.63,10042.44179
1570316400,175.63,176.36,175.24,176.25,6100.86699
1570320000,176.23,177.04,175.62,176.25,11904.09516
1570323600,176.23,176.5,174.77,175.17,10644.12772
1570327200,175.2,175.37,174.3,174.98,9256.47498
1570330800,174.98,175.19,174.5,174.64,3340.75529
1570334400,174.68,175.56,174.3,175.25,6111.15884
1570338000,175.27,175.49,174.71,175.25,7656.27882
1570341600,175.22,175.4,173.4,174.12,18932.31039
1570345200,174.12,174.31,173.39,173.65,12042.3828
1570348800,173.59,173.82,172.13,172.33,19915.51394
1570352400,172.31,173.28,172.19,173.21,11070.46654
1570356000,173.22,173.26,172.66,172.66,5106.36386
1570359600,172.65,174.9,172.42,173.66,11783.10965
1570363200,173.66,174.29,173.03,173.66,6241.37311
1570366800,173.67,173.69,170.89,171.77,18917.88366
1570370400,171.77,172.46,170.25,172.12,19711.36688
1570374000,172.12,174.03,171.56,173.61,19955.77345
1570377600,173.59,173.88,172.08,172.86,13596.07898
1570381200,172.85,173.54,172.36,172.4,4702.67757
1570384800,172.47,173.0,167.68,168.27,45407.7276
1570388400,168.31,169.41,167.86,169.4,16216.52538
1570392000,169.36,171.77,169.13,170.8,11276.85847
1570395600,170.79,171.38,170.28,171.29,5592.71184
1570399200,171.32,171.32,169.19,169.2,9179.85753
1570402800,169.25,170.81,168.39,170.1,16370.52383
1570406400,170.08,170.53,168.72,170.0,17064.44096
1570410000,170.04,170.27,168.68,169.56,9153.04219
1570413600,169.6,169.76,168.96,169.33,6648.4171
1570417200,169.3,172.69,169.27,171.77,32145.44438
1570420800,171.76,172.48,170.99,171.19,11104.57696
1570424400,171.19,171.44,170.21,171.09,9855.74064
1570428000,171.13,171.42,170.18,170.72,7081.60648
1570431600,170.79,171.8,170.71,171.47,8208.03923
1570435200,171.52,173.31,171.52,172.3,18666.02345
1570438800,172.3,173.9,172.21,173.51,17456.56674
1570442400,173.52,176.19,173.52,175.13,34332.57805
1570446000,175.1,175.85,174.56,174.75,14384.32194
1570449600,174.75,177.96,174.74,177.0,37346.55961
1570453200,177.01,178.5,176.88,177.07,35018.72749
1570456800,177.07,177.59,175.6,176.54,24572.94214
1570460400,176.53,177.99,176.4,177.43,23203.55965
1570464000,177.43,181.9,176.4,180.95,57880.97797
1570467600,180.93,181.81,179.67,181.37,39821.52593
1570471200,181.38,182.32,179.52,179.88,23595.93458
1570474800,179.88,180.4,179.19,180.2,9722.38269
1570478400,180.18,181.35,178.51,178.89,14287.39646
1570482000,178.89,181.51,178.84,179.03,13832.46118
1570485600,179.05,181.89,178.92,181.04,14207.76146
1570489200,181.08,182.0,179.7,179.85,16932.4531
1570492800,179.88,181.22,179.54,180.6,19942.29814
1570496400,180.59,184.82,180.51,184.51,32737.02275
1570500000,184.54,184.87,182.58,182.71,31119.86164
1570503600,182.71,183.33,181.96,182.18,15868.1176
1570507200,182.22,183.09,181.91,182.11,16403.15629
1570510800,182.06,182.75,181.39,182.52,13450.52297
1570514400,182.51,182.76,181.63,181.99,12177.08659
1570518000,182.02,182.06,180.79,180.98,15905.29221
1570521600,180.98,181.0,179.4,180.44,22831.64479
1570525200,180.46,180.94,179.5,180.82,8760.56597
1570528800,180.82,181.6,180.1,180.49,14701.07769
1570532400,180.48,181.27,179.91,180.53,13178.08772
1570536000,180.54,181.58,178.72,181.31,24652.69068
1570539600,181.38,181.45,179.25,179.58,22349.07769
1570543200,179.58,179.74,177.88,179.06,23659.77633
1570546800,179.07,179.97,178.2,179.1,13354.23582
1570550400,179.13,180.3,178.12,179.0,11740.35822
1570554000,179.0,179.5,178.55,179.27,11263.46167
1570557600,179.27,179.79,178.89,179.39,6240.45936
1570561200,179.42,179.87,177.0,178.69,13852.31586
1570564800,178.75,179.39,177.32,177.5,16445.42197
1570568400,177.51,179.03,177.5,179.02,12129.90661
1570572000,179.03,180.8,179.0,180.71,13352.42549
1570575600,180.66,181.2,179.62,180.6,14717.51422
1570579200,180.61,182.17,180.51,181.55,21756.14062
1570582800,181.5,182.06,180.35,180.61,9445.95687
1570586400,180.59,180.91,179.54,180.91,11589.07703
1570590000,180.92,181.0,178.96,179.36,21124.34025
1570593600,179.37,180.09,179.36,179.88,8068.2935
1570597200,179.86,181.0,179.78,180.41,9770.88412
1570600800,180.4,181.0,179.97,180.76,9518.0182
1570604400,180.77,182.23,180.67,181.25,16885.3254
1570608000,181.23,182.56,180.66,182.55,13971.8138
1570611600,182.54,183.15,182.0,182.7,17245.81269
1570615200,182.71,184.3,182.3,184.15,27156.45141
1570618800,184.08,184.18,182.84,183.49,16209.37962
1570622400,183.5,183.8,181.65,182.28,18804.09059
1570626000,182.3,189.0,182.24,188.19,33276.63266
1570629600,188.27,193.29,187.72,191.0,97172.92872
1570633200,191.04,192.0,188.5,190.67,49770.7948
1570636800,190.64,194.82,190.0,191.86,57968.65343
1570640400,191.88,192.5,190.56,191.85,19204.6144
1570644000,191.85,193.0,190.05,190.64,19256.21902
1570647600,190.64,192.2,189.95,191.64,12407.40994
1570651200,191.64,192.7,190.71,191.93,7568.43353
1570654800,191.95,192.39,190.33,190.75,5992.52748
1570658400,190.78,193.93,190.74,192.75,18303.75869
1570662000,192.84,195.53,192.54,192.62,40039.26512
1570665600,192.61,193.85,192.24,192.77,15329.14163
1570669200,192.78,193.05,191.87,192.27,10208.83613
1570672800,192.27,192.5,191.26,192.26,12579.86225
1570676400,192.22,193.79,192.14,192.8,15412.59038
1570680000,192.82,194.2,192.82,193.49,11007.97121
1570683600,193.48,193.5,192.12,192.45,12656.41701
1570687200,192.45,193.53,191.79,192.97,12515.26414
1570690800,192.96,193.5,192.01,192.36,24998.76552
1570694400,192.37,192.63,189.66,190.17,30757.26765
1570698000,190.14,190.19,187.66,188.96,42046.75687
1570701600,188.93,189.48,186.88,189.15,30661.97338
1570705200,189.16,190.13,189.0,189.32,15485.29867
1570708800,189.33,189.36,187.44,188.95,22928.05519
1570712400,188.95,191.77,188.03,191.26,35748.67378
1570716000,191.27,192.22,190.15,191.49,35604.62485
1570719600,191.48,192.46,190.64,191.86,17665.29396
1570723200,191.86,193.25,190.92,191.45,23886.4929
1570726800,191.45,191.61,189.46,189.87,13093.00458
1570730400,189.83,191.44,189.46,190.93,9358.06208
1570734000,190.97,191.83,190.9,191.6,9171.40709
1570737600,191.59,191.87,191.06,191.72,8885.24926
1570741200,191.71,193.15,191.32,191.88,8649.95296
1570744800,191.87,192.48,191.01,191.67,8165.35017
1570748400,191.66,191.86,190.25,191.14,9772.27286
1570752000,191.18,191.74,189.14,189.76,19388.24936
1570755600,189.78,190.68,188.5,190.66,11041.10145
1570759200,190.67,190.87,189.73,190.13,7208.33354
1570762800,190.21,192.75,189.85,192.28,14947.16109
1570766400,192.23,196.65,191.61,195.33,50079.82315
1570770000,195.23,196.5,186.88,188.56,115846.709
1570773600,188.55,188.61,184.52,187.25,76665.5284
1570777200,187.25,187.25,185.85,186.26,18773.25684
1570780800,186.26,186.31,184.0,185.93,42875.8821
1570784400,185.92,186.5,185.22,185.58,10075.35071
1570788000,185.61,186.49,185.29,185.99,8843.01847
1570791600,185.99,186.2,182.85,184.11,32210.60786
1570795200,184.05,185.63,183.1,184.99,14973.50143
1570798800,184.99,185.95,184.61,185.8,10767.5688
1570802400,185.81,185.82,183.89,184.17,18882.52394
1570806000,184.12,184.84,183.12,184.45,15239.89652
1570809600,184.46,184.77,179.61,182.27,60554.85384
1570813200,182.24,182.77,181.26,181.54,18848.95626
1570816800,181.55,182.17,179.74,181.13,21912.34903
1570820400,181.15,181.99,180.48,181.99,9699.65863
1570824000,181.97,182.16,181.25,181.5,8819.86381
1570827600,181.48,181.72,179.41,180.62,10920.07101
1570831200,180.63,181.89,180.49,180.94,10547.48513
1570834800,180.95,181.42,179.77,180.72,12571.88088
1570838400,180.65,182.47,180.55,181.48,16057.86828
1570842000,181.49,183.13,181.4,182.69,12183.19327
1570845600,182.71,183.83,182.42,182.8,18621.93676
1570849200,182.82,183.35,182.36,182.63,7530.97695
1570852800,182.63,183.9,182.61,183.26,14349.04893
1570856400,183.27,184.58,183.27,183.66,14372.2118
1570860000,183.67,184.23,183.31,183.51,10294.85974
1570863600,183.54,183.76,182.97,183.55,10281.46235
1570867200,183.55,184.12,183.27,183.67,7300.97323
1570870800,183.68,184.64,183.43,183.49,11253.40305
1570874400,183.44,183.49,181.71,182.67,17382.42746
1570878000,182.69,183.51,182.32,182.75,9194.51094
1570881600,182.76,183.46,182.4,183.45,5394.59001
1570885200,183.45,183.75,182.56,182.88,7105.39861
1570888800,182.89,183.96,182.0,183.79,9648.15635
1570892400,183.81,184.2,182.75,183.07,11782.3823
1570896000,183.1,183.86,182.36,183.36,14608.05796
1570899600,183.29,183.43,182.44,182.63,5032.02735
1570903200,182.62,182.62,180.07,180.44,17683.59096
1570906800,180.44,180.5,177.59,179.69,30885.82653
1570910400,179.69,180.68,178.95,180.2,13560.05538
1570914000,180.21,180.56,179.66,180.49,5668.71741
1570917600,180.51,181.39,180.08,180.45,8447.3855
1570921200,180.43,181.1,179.51,179.68,11776.15926
1570924800,179.65,180.98,178.52,180.61,12235.76971
1570928400,180.61,183.33,180.42,182.03,16579.95512
1570932000,182.07,182.69,181.8,182.04,7240.25039
1570935600,182.04,182.25,181.4,182.06,6725.45849
1570939200,182.06,182.42,181.09,181.18,8038.04942
1570942800,181.2,181.53,180.6,181.45,8811.48353
1570946400,181.44,181.57,180.34,180.73,5051.31159
1570950000,180.72,181.66,180.61,181.35,5410.6165
1570953600,181.36,182.13,181.06,182.12,6928.26984
1570957200,182.1,182.38,181.46,181.9,6459.90132
1570960800,181.9,182.27,181.5,181.72,7253.23435
1570964400,181.71,183.24,181.68,182.46,12567.57557
1570968000,182.49,184.95,182.42,183.37,17640.23918
1570971600,183.36,183.9,183.14,183.42,12258.20681
1570975200,183.42,183.57,182.51,183.33,10443.05776
1570978800,183.34,184.0,182.97,183.59,8739.28975
1570982400,183.58,184.46,183.36,183.48,16086.47884
1570986000,183.48,183.9,183.0,183.33,10568.86027
1570989600,183.39,184.11,183.26,183.47,5742.07602
1570993200,183.49,183.55,182.8,182.95,4006.681
1570996800,183.03,183.03,178.61,180.77,40252.99765
1571000400,180.77,181.02,180.12,180.97,6404.87196
1571004000,180.9,182.04,180.64,181.59,8432.094
1571007600,181.58,182.18,180.94,180.99,3712.50324
1571011200,180.98,181.3,180.43,181.27,5194.45164
1571014800,181.28,182.26,181.04,182.17,5214.13508
1571018400,182.16,182.83,181.94,182.55,6728.37637
1571022000,182.55,182.96,182.22,182.41,6108.93487
1571025600,182.41,182.59,181.77,182.16,6664.82001
1571029200,182.16,183.45,181.95,183.18,13583.00147
1571032800,183.21,184.15,182.87,183.35,11607.99662
1571036400,183.34,183.41,182.39,182.68,9221.36103
1571040000,182.68,183.53,182.58,183.44,12059.7455
1571043600,183.51,183.9,182.77,183.09,7534.21267
1571047200,183.08,183.53,182.54,183.11,7638.6183
1571050800,183.08,183.12,182.47,182.52,8413.49317
1571054400,182.51,182.63,181.66,182.28,12729.22322
1571058000,182.27,183.38,182.16,183.33,9910.16643
1571061600,183.31,183.35,182.35,182.43,6969.0327
1571065200,182.44,182.84,181.5,181.75,10921.12566
1571068800,181.8,186.55,180.59,185.27,52485.42953
1571072400,185.17,187.54,185.17,186.02,31595.3449
1571076000,186.01,186.9,185.99,186.56,11616.9384
1571079600,186.57,186.88,185.56,185.81,10041.37262
1571083200,185.8,186.95,185.8,186.74,8089.43935
1571086800,186.75,187.1,185.3,186.01,9370.78554
1571090400,186.02,186.37,185.51,186.1,6096.10111
1571094000,186.1,186.77,185.9,186.72,9938.73993
1571097600,186.7,188.37,186.02,186.33,30538.18579
1571101200,186.37,186.8,185.76,186.01,10504.61878
1571104800,186.0,186.58,185.67,186.39,8099.96537
1571108400,186.35,186.42,185.1,185.22,7308.129
1571112000,185.22,185.28,183.08,184.98,20248.87863
1571115600,184.97,185.47,184.72,185.42,5694.3807
1571119200,185.43,185.52,184.4,184.54,12304.19354
1571122800,184.52,184.67,183.3,183.55,10746.6474
1571126400,183.54,183.58,182.25,182.93,23567.2183
1571130000,182.91,183.4,182.52,182.69,13425.09596
1571133600,182.7,184.55,182.4,183.94,15796.39528
1571137200,183.95,184.37,183.64,183.9,9858.55004
1571140800,183.88,184.41,183.14,183.95,10882.22708
1571144400,183.94,184.27,183.12,183.6,12072.62439
1571148000,183.61,183.87,180.78,182.07,23439.77352
1571151600,182.07,184.45,181.2,183.59,31347.8205
1571155200,183.6,183.68,175.96,180.28,73210.48136
1571158800,180.28,180.78,179.31,179.84,25797.4187
1571162400,179.86,180.46,179.18,180.34,12481.23747
1571166000,180.33,180.69,179.67,180.06,9184.41117
1571169600,180.04,180.04,178.42,178.45,8005.25123
1571173200,178.46,179.03,177.76,178.97,13390.75993
1571176800,178.96,179.7,178.5,179.31,8653.40679
1571180400,179.16,180.74,179.03,180.49,8908.71016
1571184000,180.52,181.44,179.77,180.24,12560.07733
1571187600,180.24,180.7,180.0,180.11,5940.84956
1571191200,180.11,180.24,179.29,179.48,5990.56428
1571194800,179.5,179.7,179.29,179.65,5082.60159
1571198400,179.65,180.31,179.54,179.85,4915.0717
1571202000,179.86,180.11,179.41,180.0,4579.47621
1571205600,179.96,180.17,178.15,178.82,10976.72071
1571209200,178.77,179.53,178.28,178.68,13587.12411
1571212800,178.69,179.09,178.1,179.01,14075.64675
1571216400,179.04,179.15,178.26,179.12,10042.72109
1571220000,179.12,179.46,178.72,179.02,11403.93928
1571223600,179.02,179.08,175.66,176.73,33332.24016
1571227200,176.71,176.77,172.62,174.11,55798.52976
1571230800,174.12,175.08,173.68,174.47,22859.83719
1571234400,174.46,174.46,172.48,173.44,16872.96927
1571238000,173.48,174.97,173.25,173.45,24211.78681
1571241600,173.4,175.07,171.81,173.8,34273.27275
1571245200,173.8,174.17,173.0,173.91,11661.68353
1571248800,173.92,173.95,173.25,173.34,7219.47897
1571252400,173.34,173.74,172.57,173.55,12319.55746
1571256000,173.53,174.44,173.26,174.41,6599.68296
1571259600,174.44,174.49,173.77,174.08,3321.08351
1571263200,174.11,174.83,174.1,174.76,8416.07511
1571266800,174.77,175.71,174.37,174.47,11723.9445
1571270400,174.52,174.63,173.4,173.61,13385.7083
1571274000,173.63,174.17,173.59,173.82,6715.3679
1571277600,173.84,174.44,173.62,173.97,7677.69564
1571281200,173.95,174.3,173.6,173.69,5376.35175
1571284800,173.67,174.0,172.65,172.66,10098.37613
1571288400,172.66,174.04,172.61,173.98,9629.082
1571292000,173.91,174.34,173.68,173.91,9712.51185
1571295600,173.88,174.58,173.88,174.33,8374.1196
1571299200,174.31,176.81,174.28,176.22,36998.3485
1571302800,176.2,176.96,175.87,176.69,17080.78914
1571306400,176.67,177.67,176.49,176.55,18558.8659
1571310000,176.54,177.29,176.19,176.22,14620.88079
1571313600,176.22,176.65,175.53,176.5,13341.00853
1571317200,176.51,177.61,176.36,176.65,15160.01057
1571320800,176.65,176.79,175.72,176.79,17111.15323
1571324400,176.79,177.91,176.58,177.16,17058.92936
1571328000,177.17,178.96,176.8,177.44,19586.99412
1571331600,177.47,177.89,177.1,177.38,10410.35233
1571335200,177.38,177.8,176.96,177.23,8281.68644
1571338800,177.24,177.24,176.27,176.52,7927.13348
1571342400,176.51,177.03,176.07,176.11,6920.6012
1571346000,176.11,176.38,175.12,176.07,12709.90549
1571349600,176.07,176.53,175.74,176.42,5759.263
1571353200,176.41,177.45,176.3,177.16,6300.68455
1571356800,177.17,177.44,176.39,176.85,6192.87124
1571360400,176.85,177.13,176.2,177.03,6610.19387
1571364000,177.03,177.29,176.26,176.44,6949.53214
1571367600,176.45,176.58,175.56,176.02,9550.59924
1571371200,176.02,176.24,175.51,175.86,4996.24461
1571374800,175.86,175.88,173.37,173.91,33711.93006
1571378400,173.9,174.1,172.64,173.88,26385.55765
1571382000,173.89,173.99,172.75,172.93,15531.49274
1571385600,172.96,172.97,168.66,170.62,56824.76992
1571389200,170.59,172.48,170.51,171.83,22409.57407
1571392800,171.84,172.0,170.66,171.58,7780.81188
1571396400,171.58,172.61,171.51,172.16,8058.38825
1571400000,172.16,172.87,171.64,171.68,13461.73129
1571403600,171.68,172.09,171.53,171.9,6384.3632
1571407200,171.88,171.98,170.66,171.47,9449.82376
1571410800,171.49,172.78,171.49,172.25,10699.78501
1571414400,172.24,173.44,172.2,172.7,9670.77732
1571418000,172.7,173.42,172.08,172.85,8342.18865
1571421600,172.92,175.6,172.81,173.47,23696.41432
1571425200,173.4,174.81,173.39,174.21,8023.20489
1571428800,174.23,174.39,173.36,173.85,5523.76969
1571432400,173.88,174.01,172.9,173.13,3484.20891
1571436000,173.06,174.13,173.02,173.66,7421.2027
1571439600,173.64,174.22,172.38,172.74,8443.04967
1571443200,172.78,173.12,171.41,172.07,15513.95743
1571446800,172.06,172.46,171.67,171.98,6750.32054
1571450400,171.99,172.35,171.22,172.21,6433.02177
1571454000,172.21,174.15,172.07,173.71,13500.37877
1571457600,173.73,173.86,173.22,173.68,5386.92043
1571461200,173.66,173.82,173.0,173.47,4462.89357
1571464800,173.48,173.9,172.42,173.19,7951.78155
1571468400,173.2,173.65,172.82,173.41,6139.30587
1571472000,173.41,174.98,173.39,174.07,21949.21735
1571475600,174.09,174.21,173.13,173.34,7837.82655
1571479200,173.33,173.56,172.76,173.42,8612.53399
1571482800,173.4,173.7,173.02,173.14,7628.01905
1571486400,173.23,174.85,170.57,173.9,46480.96368
1571490000,173.87,174.7,173.27,173.5,30974.97498
1571493600,173.49,174.14,173.14,173.53,12179.58583
1571497200,173.58,174.1,172.81,173.27,9862.34464
1571500800,173.27,173.5,170.67,171.63,20066.58127
1571504400,171.62,172.91,171.41,172.82,9189.70552
1571508000,172.82,172.87,171.68,171.93,9700.73763
1571511600,171.92,171.92,170.34,171.08,11986.00766
1571515200,171.08,171.61,169.44,171.54,18568.29961
1571518800,171.54,172.08,170.52,171.73,6477.82263
1571522400,171.73,171.84,170.77,171.05,4951.60288
1571526000,171.05,171.92,170.78,171.79,4313.92706
1571529600,171.84,171.89,170.72,170.91,10755.31935
1571533200,170.87,170.94,169.21,170.17,20344.01964
1571536800,170.15,170.67,169.21,169.79,16120.95068
1571540400,169.77,170.34,169.68,169.88,9792.54462
1571544000,169.89,170.66,169.62,170.3,12223.79199
1571547600,170.3,170.74,170.19,170.47,7035.45565
1571551200,170.47,171.1,170.13,170.83,5111.166
1571554800,170.86,171.04,169.7,170.02,7687.88034
1571558400,169.99,170.94,169.61,170.87,9442.4451
1571562000,170.86,172.53,170.59,171.75,17308.50284
1571565600,171.74,172.1,171.27,171.68,6192.37259
1571569200,171.69,171.87,171.0,171.34,4665.59038
1571572800,171.36,172.52,171.22,171.71,9664.40261
1571576400,171.73,172.43,171.64,172.04,9035.7983
1571580000,172.06,173.5,172.05,173.18,17536.07632
1571583600,173.24,173.72,172.55,173.03,12825.10516
1571587200,173.02,174.44,172.79,173.85,17969.69519
1571590800,173.85,176.0,173.57,175.12,34308.08642
1571594400,175.16,175.6,174.53,174.73,15086.9785
1571598000,174.73,175.95,174.72,175.53,14232.84932
1571601600,175.53,176.88,174.45,174.71,21290.61317
1571605200,174.68,174.86,174.06,174.62,8544.14294
1571608800,174.7,175.65,174.22,174.71,6288.54789
1571612400,174.71,175.25,174.31,175.22,5678.73652
1571616000,175.18,175.19,174.01,174.23,6943.20584
1571619600,174.2,174.52,173.78,174.32,7179.61533
1571623200,174.32,175.04,174.0,174.89,6899.33025
1571626800,174.9,175.0,174.09,174.37,4294.08232
1571630400,174.36,174.59,173.76,174.08,6301.61179
1571634000,174.08,174.32,173.5,174.01,8293.8091
1571637600,173.98,174.54,173.89,174.23,9598.38321
1571641200,174.23,174.33,173.1,173.83,9197.09158
1571644800,173.85,174.14,173.22,173.99,9328.41576
1571648400,173.99,174.05,173.5,173.95,5904.5035
1571652000,173.96,177.16,173.91,176.77,26245.53332
1571655600,176.76,177.9,176.1,176.2,23499.10397
1571659200,176.2,176.99,176.11,176.24,11479.34126
1571662800,176.26,176.87,175.95,176.3,8043.39619
1571666400,176.31,176.5,175.85,176.44,9968.8483
1571670000,176.42,176.95,171.65,172.9,57206.51692
1571673600,172.87,173.05,171.59,172.47,20509.4721
1571677200,172.44,173.43,172.39,173.42,8167.53232
1571680800,173.42,173.45,172.62,173.11,5810.61109
1571684400,173.14,173.52,172.7,173.25,5285.92147
1571688000,173.24,173.55,172.96,173.37,4448.80835
1571691600,173.36,174.48,173.34,174.26,5256.76857
1571695200,174.28,174.52,173.25,173.58,5240.39686
1571698800,173.57,174.16,173.28,173.98,5506.21445
1571702400,174.0,174.14,173.35,173.98,7940.41964
1571706000,173.98,174.5,173.46,173.47,6729.05047
1571709600,173.45,174.82,173.42,174.19,7357.55668
1571713200,174.19,175.04,173.83,174.74,7911.34754
1571716800,174.74,175.03,174.0,174.71,9482.0806
1571720400,174.72,174.81,174.11,174.48,5715.95014
1571724000,174.46,174.57,173.28,173.86,8795.35665
1571727600,173.88,174.19,173.38,173.47,7891.8779
1571731200,173.5,174.3,173.42,174.09,11041.97824
1571734800,174.1,174.34,173.64,173.92,13723.1068
1571738400,173.89,174.03,172.2,172.94,20803.68753
1571742000,172.95,174.0,172.56,173.85,10274.37087
1571745600,173.86,174.33,172.61,172.85,12841.04501
1571749200,172.89,173.3,172.4,173.07,8097.43676
1571752800,173.05,173.16,172.07,172.13,12144.53687
1571756400,172.07,173.5,171.17,173.35,18806.33025
1571760000,173.36,173.9,172.5,172.54,15662.31138
1571763600,172.53,173.0,172.19,172.81,5278.18183
